"gene_ID","165_S165","166_S166","167_S167","168_S168"
"ENSG00000153208","627.953007720149","477.287826227438","476.380902577157","432.913090359793"
"ENSG00000153214","693.194878652113","785.642221423416","661.590674046406","752.420701468159"
"ENSG00000144152","246.987082813862","320.566450451264","292.951994295111","305.701726677758"
"ENSG00000144161","406.596659915273","488.48221021145","390.899469591349","446.718974790401"
"ENSG00000188177","2079.58463595634","2164.58679399949","2081.82906584185","2257.26210440448"
"ENSG00000169629","1285.03185067778","1238.50593714028","1821.82304051002","1585.7044403156"
"ENSG00000114999","2785.59488211294","2023.13048729242","2041.75964412976","1993.96416562073"
"ENSG00000125630","615.137640215656","713.387561162972","525.354640225275","600.555972731467"
"ENSG00000125611","339.024722164311","322.601792993812","324.117100071187","331.341226334602"
"ENSG00000144136","1789.491316991","2051.62528288809","2238.54502631584","1691.22084274953"
"ENSG00000144130","4.6601336379974","1.01767127127385","0","0"
"ENSG00000169607","3.49510022849805","7.12369889891698","10.6851791232259","4.93067301093158"
"ENSG00000115008","9.32026727599479","21.3710966967509","19.5894950592476","6.90294221530421"
"ENSG00000125538","29.1258352374837","56.9895911913359","77.4675486433881","35.5008456787074"
"ENSG00000136689","0","1.01767127127385","4.45215796801081","2.95840380655895"
"ENSG00000125637","899.405792133497","683.87509429603","958.104394715926","659.724048862646"
"ENSG00000125618","347.179956030806","341.937547148015","356.172637440865","321.479880312739"
"ENSG00000136682","713.000446613602","656.397969971636","454.120112737103","640.001356818919"
"ENSG00000184492","1.16503340949935","10.1767127127385","13.3564739040324","6.90294221530421"
"ENSG00000144134","491.644098808725","510.870978179475","424.735870148231","422.065609735743"
"ENSG00000115084","2432.58975903464","2170.69282162713","1848.53598831809","2476.18398608984"
"ENSG00000115091","3262.09354659818","3934.31713474472","3894.74779041586","3657.57323950905"
"ENSG00000175497","1401.53519162772","1820.61390430893","1814.69958776121","1659.66453547957"
"ENSG00000088205","1716.09421219254","1665.9278710753","1807.57613501239","1840.12716767967"
"ENSG00000125633","1975.8966625109","1696.45800921352","1385.51155964496","1544.28678702377"
"ENSG00000125629","873.775057124512","1060.41346466736","821.868360894795","883.576603558939"
"ENSG00000163064","25.6307350089857","37.6538370371326","31.1651057760757","28.5979034634032"
"ENSG00000019169","117.668374359434","96.6787707710162","149.592507725163","231.741631513784"
"ENSG00000144119","144.464142777919","120.085210010315","108.632654419464","82.8353065836506"
"ENSG00000115107","526.595101093706","697.10482082259","1061.39445957378","511.803858534698"
"ENSG00000186132","206.210913481385","166.898088488912","198.566245373282","124.252959875476"
"ENSG00000155368","1339.78842092425","1653.71581582001","2010.59453835368","1560.06494065875"
"ENSG00000171227","73.397104798459","32.5654806807634","77.4675486433881","43.3899224961979"
"ENSG00000080293","11.6503340949935","0","0","0"
"ENSG00000163075","227.181514852373","178.092472472925","172.743729158819","167.642882371674"
"ENSG00000144120","203.880846662386","208.62261061114","217.265308838927","187.3655744154"
"ENSG00000088179","2208.90334441077","2360.99734935534","1995.45720126244","2195.13562446674"
"ENSG00000115109","2909.08842351987","2312.1491283342","2518.14054670691","2180.34360543395"
"ENSG00000226479","1777.84098289601","1623.1856776818","1620.58550035593","1623.17755519868"
"ENSG00000144118","922.706460323485","1268.01840400722","1394.41587558099","1117.2905042771"
"ENSG00000163083","489.314031989727","761.218110912843","385.556880029736","494.053435695344"
"ENSG00000074047","312.228953745826","224.905350951522","245.759119834197","286.965169236218"
"ENSG00000115112","253.977283270858","149.597676877257","90.8240225474205","94.6689218098864"
"ENSG00000074054","5474.49199123744","5507.6369201341","5242.86122312953","4981.95201024527"
"ENSG00000155438","332.034521707314","419.280563764828","464.805291860328","371.772745024241"
"ENSG00000211460","2092.40000346083","2341.66159520114","2656.15744371525","2272.05412343727"
"ENSG00000155052","1915.31492521693","1722.91746226664","1508.39111956206","1799.69564899003"
"ENSG00000136732","236.501782128368","274.771243243941","405.146375088984","340.216437754279"
"ENSG00000136717","10783.549238326","10289.6742238499","10992.3780230187","8703.62399889643"
"ENSG00000186684","52.4265034274707","61.0602762764313","39.1789901184951","59.168076131179"
"ENSG00000163161","1477.26236324517","1583.49649810212","1528.87104621491","1580.77376730466"
"ENSG00000169967","2848.50668622591","2877.97435516246","2660.60960168326","2822.31723145724"
"ENSG00000115718","9.32026727599479","25.4417817818464","10.6851791232259","20.7088266459126"
"ENSG00000163166","1423.6708264082","1319.91963884219","1323.18134809281","1387.49138527615"
"ENSG00000169994","36.1160356944798","39.6891795796803","32.0555373696778","55.2235377224337"
"ENSG00000072163","668.729177052626","466.093442243425","484.394786919576","911.188372420156"
"ENSG00000144230","1316.48775273426","1195.76374374678","900.226341131786","1137.99933092301"
"ENSG00000136709","2242.68931328625","2484.13557317948","1999.01892763685","2244.44235457606"
"ENSG00000173349","262.132517137354","220.834665866426","250.211277802207","312.604668893062"
"ENSG00000144231","1703.27884468805","1672.03389870294","1756.82153417707","1440.74265379421"
"ENSG00000144233","756.106682765078","695.069478280043","679.399305918449","739.600951639737"
"ENSG00000136715","886.590424629005","975.946749151627","1101.46388128587","917.105180033274"
"ENSG00000136731","2804.23541666493","3020.4483331408","3040.82389215138","3330.17655158319"
"ENSG00000136720","5602.64566628237","4382.09249410522","5184.98316954539","4634.83263027569"
"ENSG00000222014","116.503340949935","58.0072624626097","89.0431593602162","51.2789993136884"
"ENSG00000196604","45.4363029704746","5.08835635636927","4.45215796801081","0"
"ENSG00000152076","189.900445748394","180.127815015472","212.813150870917","142.989517317016"
"ENSG00000136699","2095.89510368933","1753.44760040485","1698.94348059292","1898.30910920866"
"ENSG00000152082","2229.87394578175","2906.46915075813","2652.59571734084","2360.80623763404"
"ENSG00000152086","2.3300668189987","3.05301381382156","0","0"
"ENSG00000136710","1201.14944519383","1334.16703664002","1571.61176270782","1383.5468468674"
"ENSG00000136718","1938.61559340692","1980.38829389892","2161.96790926605","1597.53805554183"
"ENSG00000072135","669.894210462126","772.412494896856","836.11526639243","641.973626023292"
"ENSG00000196834","45.4363029704746","22.3887679680248","6.23302115521513","13.8058844306084"
"ENSG00000152093","0","14.247397797834","27.603379401667","51.2789993136884"
"ENSG00000136698","115.338307540436","145.526991792161","131.78387585312","23.6672304524716"
"ENSG00000222038","2.3300668189987","0","2.67129478080649","3.94453840874527"
"ENSG00000178171","787.56258482156","805.995646848893","874.403824917323","684.377413917304"
"ENSG00000136002","7712.52117088569","6766.49628269986","8297.04158918494","7324.02169043777"
"ENSG00000152102","9661.6220649781","9282.17966528883","10251.5389371417","9357.43124014596"
"ENSG00000115762","7973.48865461354","9904.99448330843","10552.5048157792","8364.39369574433"
"ENSG00000188219","29.1258352374837","3.05301381382156","9.79474752962378","2.95840380655895"
"ENSG00000233087","60.5817372939662","76.3253453455391","45.4120112737103","49.3067301093158"
"ENSG00000173272","922.706460323485","905.727431433731","1013.31115351926","835.25600805181"
"ENSG00000075886","0","0","0","0"
"ENSG00000163040","265.627617365852","194.375212813306","279.595520391079","160.73994015637"
"ENSG00000163046","158.444543691911","63.095618818979","40.9598533056994","55.2235377224337"
"ENSG00000183840","57.0866370654681","47.8305497498712","44.5215796801081","37.47311488308"
"ENSG00000150551","1435.3211605032","1398.28032673028","1097.90215491147","1058.12242814592"
"ENSG00000176771","2037.64343321436","1560.09005886282","1244.82336785582","1435.81198078328"
"ENSG00000152127","7458.54388761483","7037.1968408587","8167.92900811263","6959.15188762883"
"ENSG00000152128","1031.05456740692","1031.91866907169","1170.02711399324","979.231659971012"
"ENSG00000153086","0","0","4.45215796801081","4.93067301093158"
"ENSG00000082258","1682.30824331706","1749.37691531976","1393.52544398738","1778.98682234411"
"ENSG00000176601","238.831848947367","99.7317845848378","113.975243981077","69.0294221530421"
"ENSG00000115839","2874.13742123489","3501.80684445333","3051.50907127461","2923.88909548243"
"ENSG00000121988","305.238753288829","411.139193594637","365.076953376886","344.160976163024"
"ENSG00000048991","1287.36191749678","1183.55168849149","936.734036469474","1134.05479251426"
"ENSG00000144224","3484.61492781255","4029.97823424446","3982.90051818247","4080.62498384698"
"ENSG00000115850","1.16503340949935","1.01767127127385","0","0"
"ENSG00000076003","411.25679355327","538.348102503869","594.808304526244","570.971934665877"
"ENSG00000115866","1295.51715136328","1702.56403684116","1817.37088254201","1574.85695969155"
"ENSG00000121966","563.876170197685","535.295088690047","697.207937790493","1199.13967625856"
"ENSG00000144229","397.276392639278","284.947955956679","320.555373696778","393.46770627234"
"ENSG00000150540","565.041203607184","818.207702104179","828.10138205001","827.366931234319"
"ENSG00000144228","1775.51091607701","1886.76253694173","1698.94348059292","1977.19987738356"
"ENSG00000144227","305.238753288829","352.114259860754","249.320846208605","136.086575101712"
"ENSG00000168702","6510.20669228236","6909.98793194947","5393.34416244829","6645.56108413359"
"ENSG00000115919","62.9118041129649","99.7317845848378","81.0292750177967","60.1542107333653"
"ENSG00000075884","109.513140492939","234.064392392987","215.484445651723","188.351709017586"
"ENSG00000121964","2374.33808855967","2420.02228308923","2018.6084226961","2631.00711863309"
"ENSG00000169554","30349.120317458","28086.7094158871","27622.0784651327","30690.4810892425"
"ENSG00000121989","701.350112518608","763.253453455391","683.85146388646","893.437949580803"
"ENSG00000115947","1862.88842178946","2021.09514474988","1730.9990179626","1535.41157560409"
"ENSG00000204406","2058.61403458535","1868.4444540588","1548.46054127416","1897.32297460647"
"ENSG00000135999","1099.79153856739","1242.57662222538","1044.47625929534","1173.50017660172"
"ENSG00000168280","28045.8492668778","26172.469754621","27011.2423919216","26626.6203936327"
"ENSG00000150556","20.9706013709883","29.5124668669418","18.6990634656454","19.7226920437263"
"ENSG00000187123","514.944766998712","382.644397998969","463.024428673124","409.245859907321"
"ENSG00000168288","959.987529427464","1042.09538178443","1082.76481782023","1064.03923575904"
"ENSG00000115963","255.142316680357","308.354395195978","260.006025331831","344.160976163024"
"ENSG00000184898","253.977283270858","298.177682483239","285.828541546294","320.493745710553"
"ENSG00000123609","97.8628063979453","76.3253453455391","95.2761805154313","67.0571529486695"
"ENSG00000123610","22.1356347804876","26.4594530531202","41.8502848993016","40.431518689639"
"ENSG00000080345","4633.33786957891","5178.92909951265","4832.37225847893","5704.78867364784"
"ENSG00000183091","280.773051689343","646.221257258898","403.365511901779","109.460940842681"
"ENSG00000162980","1804.63675131449","2463.782147754","2161.96790926605","1815.47380262501"
"ENSG00000283228","50.096436608472","145.526991792161","178.086318720432","124.252959875476"
"ENSG00000182389","2106.38040437482","2496.34762843477","1965.18252707997","1978.18601198575"
"ENSG00000115145","1648.52227444158","1917.29267507994","1823.60390369723","1851.9607829059"
"ENSG00000157827","20073.5256456738","23399.3155403997","28024.5535454408","27475.6822861151"
"ENSG00000196504","1840.75278700897","2084.19076356885","1775.52059764271","2105.39737566779"
"ENSG00000177917","482.323831532731","431.492619020114","470.147881421941","396.426110078899"
"ENSG00000177519","123.493541406931","147.562334334709","146.921212944357","137.072709703898"
"ENSG00000144278","1947.93586068291","2469.88817538164","2035.52662297454","2204.9969704886"
"ENSG00000162989","696.689978880611","1246.64730731047","950.980941967109","958.522833325099"
"ENSG00000153234","191.065479157893","291.053983584322","422.064575367425","524.62360836312"
"ENSG00000115159","2198.41804372527","2237.85912553121","2202.03733097815","2005.79778084697"
"ENSG00000136542","15.1454343234915","18.3180828829294","15.1373370912368","23.6672304524716"
"ENSG00000136541","25771.7040515351","29351.6748060805","34051.8850025339","36187.1953618291"
"ENSG00000115165","104.853006854941","141.456306707066","126.441286291507","177.504228393537"
"ENSG00000123612","502.129399494219","617.72646166323","577.890104247803","634.084549205801"
"ENSG00000115170","1184.83897746084","917.939486689017","940.295762843883","1239.5711949482"
"ENSG00000007001","34.9510022849805","17.3004116116555","23.1512214336562","20.7088266459126"
"ENSG00000153237","264.462583956352","185.216171371842","170.072434378013","285.979034634032"
"ENSG00000144283","26579.0722043181","16605.3421333755","22783.4731854985","28658.0576741365"
"ENSG00000163331","5.82516704749675","18.3180828829294","16.9182002784411","23.6672304524716"
"ENSG00000115183","4570.42606546595","5251.18375977309","5261.56028659517","5521.36763764118"
"ENSG00000196151","285.433185327341","277.824257057762","286.718973139896","262.31180418156"
"ENSG00000123636","7272.13854209494","6087.7095447602","5587.45824985357","6423.68079864166"
"ENSG00000136536","1705.60891150705","1662.87485726148","1514.62414071728","1706.01286178233"
"ENSG00000241399","599.992205892165","744.935370572462","737.27735950259","649.862702840783"
"ENSG00000248672","125.82360822593","85.4843867870038","66.7823695201621","92.6966526055137"
"ENSG00000054219","185.240312110397","316.495765366169","238.635667085379","148.906324930134"
"ENSG00000153246","650.088642500637","649.274271072719","479.942628951565","754.392970672532"
"ENSG00000115221","1.16503340949935","6.10602762764313","0","2.95840380655895"
"ENSG00000153250","973.967930341456","864.002909311503","771.113760059472","1053.19175513499"
"ENSG00000136560","716.4955468421","788.695235237237","754.195559781031","776.087931920631"
"ENSG00000115233","1622.89153943259","1885.74486567045","1899.29058915341","1664.5952084905"
"ENSG00000136535","0","12.2120552552863","2.67129478080649","8.87521141967685"
"ENSG00000144290","1583.28040350962","1928.48705906395","1300.03012665916","1600.49645934839"
"ENSG00000197635","62.9118041129649","35.6184944945849","38.288558524893","32.5424418721484"
"ENSG00000115263","399.606459458277","14.247397797834","0","0.986134602186316"
"ENSG00000078098","39.6111359229779","52.9189061062404","79.2484118305924","123.26682527329"
"ENSG00000115267","715.3305134326","536.312759961321","546.724998471727","627.181606990497"
"ENSG00000115271","1017.07416649293","1270.05374654977","1397.97760195539","1355.93507800618"
"ENSG00000184611","535.915368369701","888.427019822075","345.487458317639","500.956377910649"
"ENSG00000182263","704.845212747106","722.546602604437","497.751260823608","539.415627395915"
"ENSG00000115290","53.5915368369701","80.3960304306345","40.0694217120973","79.8769027770916"
"ENSG00000082438","1413.18552572271","993.247160763282","722.140022411353","1453.56240362263"
"ENSG00000169507","185.240312110397","136.367950350697","111.30394920027","169.615151576046"
"ENSG00000153253","3246.94811227469","1926.45171652141","1488.80162450281","2109.34191407653"
"ENSG00000136531","3778.20334700639","4447.22345546674","3041.71432374498","3707.86610422055"
"ENSG00000178662","2718.02294436198","3549.6373942032","2797.73606709799","3231.56309136456"
"ENSG00000115339","126.988641635429","142.47397797834","179.867181907637","78.8907681749053"
"ENSG00000123607","2485.01626246211","2216.48802883446","1439.8278868547","2346.01421860125"
"ENSG00000144285","5290.41671253654","7765.84947109078","5909.79448673755","4649.62464930848"
"ENSG00000169432","1339.78842092425","1163.19826306602","790.70325511872","1106.44302365305"
"ENSG00000136546","952.997328970468","1413.54539579938","896.664614757377","1659.66453547957"
"ENSG00000163092","0","0","2.67129478080649","10.8474806240495"
"ENSG00000172318","366.985523992295","496.623580381641","381.995153655327","365.855937411123"
"ENSG00000198648","4671.78397209239","5415.02883444818","5699.65263064744","5420.78190821818"
"ENSG00000172292","1753.37528129652","2480.06488809438","2092.51424496508","2104.4112410656"
"ENSG00000163072","239.996882356866","175.039458659103","119.31783354269","258.367265772815"
"ENSG00000152253","10.4853006854941","11.1943839840124","8.01388434241946","17.7504228393537"
"ENSG00000152254","1.16503340949935","1.01767127127385","0","0"
"ENSG00000073734","59.4167038844668","21.3710966967509","11.5756107168281","9.86134602186316"
"ENSG00000073737","68.7369711604616","64.1132900902528","130.003012665916","35.5008456787074"
"ENSG00000081479","7298.93431051342","6538.53791793452","8055.73462731876","8459.06261755422"
"ENSG00000163093","890.085524857503","669.627696498196","671.38542157603","854.978700095536"
"ENSG00000239474","69.902004569961","52.9189061062404","47.1928744609146","52.2651339158748"
"ENSG00000138399","701.350112518608","745.953041843735","524.464208631673","719.878259596011"
"ENSG00000138398","2275.31024875223","2889.16873914647","2460.26249312277","2755.26007850857"
"ENSG00000154479","24.4657015994863","39.6891795796803","16.0277686848389","42.4037878940116"
"ENSG00000144362","79.2222718459557","109.908497297576","100.618770077044","98.6134602186316"
"ENSG00000213160","613.972606806157","638.079887088707","552.06758803334","648.876568238596"
"ENSG00000138385","1409.69042549421","1713.75842082517","1424.69054976346","1650.78932405989"
"ENSG00000138382","486.983965170728","540.383445046417","559.191040782158","543.36016580466"
"ENSG00000144357","5296.24187958404","5969.65967729243","5323.89049814733","5798.47146085554"
"ENSG00000071909","31.4559020564824","18.3180828829294","30.2746741824735","25.6394996568442"
"ENSG00000204335","13.9804009139922","8.14137017019084","6.23302115521513","44.3760570983842"
"ENSG00000204334","11.6503340949935","21.3710966967509","5.34258956161297","6.90294221530421"
"ENSG00000128683","1446.97149459819","2878.99202643373","2411.28875547465","2110.32804867872"
"ENSG00000115806","1219.78997974582","1642.521431836","2031.96489660013","1516.67501816255"
"ENSG00000198586","2385.98842265467","2609.30913954616","2566.22385276143","2210.91377810172"
"ENSG00000123600","1022.89933354043","962.717022625066","1078.31265985222","1053.19175513499"
"ENSG00000115827","905.230959180994","949.487296098506","911.801951848614","955.56442951854"
"ENSG00000071967","2265.98998147623","3442.78191071945","2879.65577370939","4404.07713336409"
"ENSG00000077380","6722.24277281124","7146.08766688501","7619.4231464537","8640.5113843565"
"ENSG00000115840","1577.45523646212","2406.79255656267","2129.02194030277","1777.01455313974"
"ENSG00000128708","500.96436608472","622.814818019599","566.314493530975","636.056818410174"
"ENSG00000172878","281.938085098842","236.099734935534","322.336236883983","259.353400375001"
"ENSG00000144355","1.16503340949935","1.01767127127385","2.67129478080649","2.95840380655895"
"ENSG00000115844","0","0","0","0.986134602186316"
"ENSG00000091409","2808.89555030293","1917.29267507994","2571.56644232304","2902.19413423433"
"ENSG00000152256","629.118041129649","512.906320722023","458.572270705113","385.57862945485"
"ENSG00000091428","1978.22672932989","1899.99226346829","1360.5794750241","1874.64187875619"
"ENSG00000091436","1734.73474674453","1718.84677718154","1603.66730007749","1997.90870402948"
"ENSG00000144354","26.795768418485","43.7598646647757","98.83790688984","47.3344609049432"
"ENSG00000172845","2319.5815183132","2463.782147754","2388.137534041","2566.90836949098"
"ENSG00000138430","1293.18708454428","1822.64924685147","2000.79979082406","1575.84309429373"
"ENSG00000217236","8.15523386649544","18.3180828829294","29.3842425888713","16.7642882371674"
"ENSG00000138433","551.060802693192","797.854276678702","641.110747393556","763.268182092209"
"ENSG00000144306","1153.38307540436","1379.96224384735","1227.01473598378","1169.55563819297"
"ENSG00000163328","1844.24788723747","2102.50884645178","1865.45418859653","1915.07339744583"
"ENSG00000115935","3414.71292324259","3885.46891372358","5550.95055451588","4939.54822235126"
"ENSG00000138435","3.49510022849805","16.2827403403817","14.2469054976346","16.7642882371674"
"ENSG00000128656","2486.18129587161","2524.84242403043","2519.92140989412","1723.76328462168"
"ENSG00000115966","2289.29064966622","2547.23119199846","2307.1082590232","2366.72304524716"
"ENSG00000154518","2551.42316680357","3374.5979355441","3486.03968895246","2780.89957816541"
"ENSG00000144320","2385.98842265467","2540.10749309954","2508.34579917729","2271.06798883509"
"ENSG00000174279","27.9608018279844","46.8128784785973","52.5354640225275","23.6672304524716"
"ENSG00000128714","2.3300668189987","1.01767127127385","0","1.97226920437263"
"ENSG00000128710","3.49510022849805","10.1767127127385","3.56172637440865","0"
"ENSG00000128709","25.6307350089857","27.4771243243941","24.9320846208605","23.6672304524716"
"ENSG00000175879","62.9118041129649","59.0249337338836","246.649551427799","64.0987491421106"
"ENSG00000128652","463.683296980741","401.980152153173","395.35162755936","372.758879626428"
"ENSG00000170166","205.045880071885","191.322198999485","191.442792624465","181.448766802282"
"ENSG00000128645","659.408909776632","449.810701903044","567.204925124577","535.47108898717"
"ENSG00000128654","556.885969740689","709.316876077877","710.564411694525","606.472780344585"
"ENSG00000170144","6786.31961033371","7464.61877479372","6371.92848381707","7090.30778971961"
"ENSG00000116044","2423.26949175865","2806.73736617329","3145.00438860284","3174.36728443775"
"ENSG00000018510","2399.96882356866","3199.558476885","3412.13386668348","3597.41902877568"
"ENSG00000196659","156.114476872913","252.382475275916","185.20977146925","235.68616992253"
"ENSG00000197557","435.722495152757","490.517552753998","552.958019626942","462.497128425382"
"ENSG00000128655","602.322272711163","842.631812614752","873.513393323721","953.592160314168"
"ENSG00000155636","316.889087383823","357.202616217123","228.840919555756","336.271899345534"
"ENSG00000079156","1197.65434496533","1558.05471632027","1227.01473598378","1141.94386933175"
"ENSG00000180228","1224.45011338382","1307.7075835869","1324.96221128002","1210.9732914848"
"ENSG00000204311","117.668374359434","126.191237637958","81.0292750177967","93.6827872077"
"ENSG00000079150","54.7565702464694","78.3606878880868","79.2484118305924","116.363883057985"
"ENSG00000116095","1885.02405656995","1760.57129930377","1845.86469353728","1779.9729569463"
"ENSG00000155657","7252.33297413345","6595.52750912585","8257.86259906645","1933.80995488737"
"ENSG00000163492","363.490423763797","319.54877917999","467.476586641135","154.823132543252"
"ENSG00000187231","5897.39911888571","5919.79378500001","6320.28345138814","6505.52997062313"
"ENSG00000144331","180.580178472399","133.314936536875","95.2761805154313","131.15590209078"
"ENSG00000163510","517.274833817711","596.355364966479","522.683345444469","618.30639557082"
"ENSG00000170035","1148.72294176636","1327.04333774111","1410.44364426582","1152.7913499558"
"ENSG00000115232","246.987082813862","154.686033233626","180.757613501239","258.367265772815"
"ENSG00000188452","116.503340949935","101.767127127385","64.1110747393557","80.8630373792779"
"ENSG00000162992","13.9804009139922","41.724522122228","11.5756107168281","31.5563072699621"
"ENSG00000138434","9267.84077256732","7569.43891573493","7569.55897721198","8036.01087321629"
"ENSG00000150722","38.4461025134785","91.5904144146469","97.9474752962378","86.7798449923958"
"ENSG00000115252","1339.78842092425","1519.38320801187","535.149387754899","2461.39196705705"
"ENSG00000077232","2850.83675304491","2867.79764244972","2629.44449590718","3019.5441518945"
"ENSG00000162998","558.051003150188","734.758657859723","624.192547115115","1343.11532817776"
"ENSG00000061676","6865.54188217966","7492.09589911812","7104.75368535165","7238.22798004756"
"ENSG00000162999","274.947884641846","234.064392392987","173.634160752422","279.076092418728"
"ENSG00000163002","276.112918051346","246.276447648273","227.950487962153","246.533650546579"
"ENSG00000170396","312.228953745826","367.379328929862","260.006025331831","328.382822528043"
"ENSG00000188738","323.879287840819","286.983298499227","226.169624774949","230.755496911598"
"ENSG00000065548","899.405792133497","1183.55168849149","1007.07813236405","1005.85729423004"
"ENSG00000138448","10706.657033299","11108.8995972254","13224.6900281793","13956.7630247429"
"ENSG00000144369","4184.80000692166","4763.71922083291","5228.61431763189","4633.8464956735"
"ENSG00000163012","10.4853006854941","0","1.78086318720432","0"
"ENSG00000064989","1374.73942320923","1424.7397797834","1585.85866820545","1553.16199844345"
"ENSG00000003436","267.95768418485","302.248367568335","334.802279194413","447.705109392588"
"ENSG00000144366","376.30579126829","332.77850570655","219.936603619734","393.46770627234"
"ENSG00000168542","651.253675910136","790.730577779785","713.235706475332","3201.97905329897"
"ENSG00000204262","627.953007720149","568.878240642085","495.079966042802","867.798449923958"
"ENSG00000115368","908.726059409492","896.568389992266","875.294256510925","784.963143340308"
"ENSG00000138449","1585.61047032861","1048.20140941207","1101.46388128587","1066.01150496341"
"ENSG00000138381","932.026727599479","983.070448050544","970.570437026356","836.242142653996"
"ENSG00000286053","15.1454343234915","0","0.890431593602162","0.986134602186316"
"ENSG00000151687","459.023163342744","438.616317919031","430.078459709844","452.635782403519"
"ENSG00000128694","163.104677329909","232.029049850439","237.745235491777","208.074401061313"
"ENSG00000128699","737.466148213088","844.667155157299","710.564411694525","855.964834697723"
"ENSG00000064933","641.933408634141","787.677563965963","598.370030900653","686.349683121676"
"ENSG00000187699","708.340312975604","770.377152354308","958.994826309528","715.933721187266"
"ENSG00000138379","33.7859688754811","30.5301381382156","17.8086318720432","13.8058844306084"
"ENSG00000198130","1159.20824245185","868.073594396598","957.213963122324","924.008122248578"
"ENSG00000151689","954.162362379967","1110.27935695978","1013.31115351926","1124.1934464924"
"ENSG00000151690","5198.3790731861","6635.21668870553","7125.2336120045","5637.73152069917"
"ENSG00000189362","157.279510282412","199.463569169676","123.7699915107","232.727766115971"
"ENSG00000138386","2114.53563824132","2085.20843484013","2255.46322659428","2391.37641030182"
"ENSG00000115419","5786.72094498327","6500.88408089738","4764.69945736517","5325.12685180611"
"ENSG00000115415","4042.66593096274","3917.01672313307","4443.25365207479","4219.66996275525"
"ENSG00000138378","271.452784413348","308.354395195978","282.266815171885","185.393305211027"
"ENSG00000128641","1046.20000173042","715.42290370552","655.357652891191","1105.45688905086"
"ENSG00000173559","217.861247576378","244.241105105725","207.470561309304","218.921881685362"
"ENSG00000168497","1343.28352115275","607.549748950491","586.794420183825","1026.56612087596"
"ENSG00000144339","1264.06124930679","1629.29170530944","1445.17047641631","1414.11701953518"
"ENSG00000196950","3959.94855888829","2923.76956236978","2488.75630411804","2795.69159719821"
"ENSG00000118997","923.871493732984","465.075770972152","458.572270705113","528.568146771866"
"ENSG00000081320","429.89732810526","355.167273674575","435.421049271457","363.883668206751"
"ENSG00000138411","2928.89399148136","3061.15518399175","2689.99384427213","3109.28240069346"
"ENSG00000144395","106.018040264441","61.0602762764313","89.9335909538183","95.6550564120727"
"ENSG00000119041","626.78797431065","752.059069471379","683.85146388646","767.212720500954"
"ENSG00000187944","29.1258352374837","7.12369889891698","5.34258956161297","12.8197498284221"
"ENSG00000197121","2857.8269535019","2566.56694615266","2321.35516452084","2815.41428924193"
"ENSG00000065413","1824.44231927598","2000.7417193244","1567.1596047398","1696.15151576046"
"ENSG00000115524","7922.22718459557","8257.38469511606","7660.3829997594","8813.08493973911"
"ENSG00000115520","664.069043414629","886.391677279527","749.74340181302","695.224894541353"
"ENSG00000144381","5201.87417341459","5580.90925166582","5836.77909606217","5302.44575595582"
"ENSG00000115541","737.466148213088","992.229489492008","1074.75093347781","977.25939076664"
"ENSG00000270757","71.0670379794603","52.9189061062404","161.168118441991","50.2928647115021"
"ENSG00000115540","716.4955468421","948.469624827232","761.319012529848","784.963143340308"
"ENSG00000162944","2674.91670821051","3132.39217298092","3329.32372847848","3338.06562840068"
"ENSG00000247626","359.995323535299","415.209878679733","373.090837719306","432.913090359793"
"ENSG00000152430","0","3.05301381382156","0","0"
"ENSG00000115896","6509.04165887286","6335.00366367974","6906.18743997837","6868.42750422769"
"ENSG00000119042","1181.34387723234","993.247160763282","1165.57495602523","1013.74637104753"
"ENSG00000226124","321.54922102182","259.506174174833","348.158753098445","276.117688612169"
"ENSG00000178074","784.067484593062","877.232635838063","877.075119698129","872.72912293489"
"ENSG00000162971","398.441426048777","420.298235036102","286.718973139896","444.746705586029"
"ENSG00000162972","260.967483727854","282.912613414132","249.320846208605","238.644573729089"
"ENSG00000196141","1866.38352201796","1883.7095231279","2029.29360181933","2109.34191407653"
"ENSG00000155729","654.748776138634","581.090295897371","644.672473767965","727.767336413501"
"ENSG00000163535","125.82360822593","165.880417217638","108.632654419464","144.961786521388"
"ENSG00000138356","143.29910936842","169.951102302734","114.865675574679","226.810958502853"
"ENSG00000082153","3316.85011684465","3712.46479760702","3948.17368603199","3669.40685473528"
"ENSG00000013441","3770.04811313989","3819.32028109078","3152.12784135165","4163.46029043063"
"ENSG00000240344","219.026280985878","260.523845446107","328.569258039198","209.060535663499"
"ENSG00000196290","383.295991725286","459.987414615782","620.630820740707","447.705109392588"
"ENSG00000115942","702.515145928107","856.879210412586","655.357652891191","744.531624650669"
"ENSG00000155744","2286.96058284722","2231.75309790356","1817.37088254201","1959.44945454421"
"ENSG00000119013","615.137640215656","818.207702104179","726.592180379364","554.20764642871"
"ENSG00000003402","3941.3080243363","3038.76641602373","2679.3086651489","3287.77276368918"
"ENSG00000003400","363.490423763797","273.753571972667","243.08782505339","191.310112824145"
"ENSG00000064012","158.444543691911","140.438635435792","133.564739040324","120.308421466731"
"ENSG00000155749","124.65857481643","88.5374006008254","57.8780535841405","54.2374031202474"
"ENSG00000115993","17158.6120551064","13231.7618691027","13620.0416557387","15326.5039871797"
